amount,hour,day_of_week,is_foreign,prev_transactions,is_fraud
1577.405825237837,19,5,1,42,0
304.1980845857696,15,2,0,39,0
624.1324135233009,4,4,1,0,0
497.729790489117,2,1,1,4,0
1488.1486388527812,14,0,0,29,0
68.03133703682299,1,1,0,17,0
1140.2094800577618,12,4,0,44,0
1525.1549127956405,21,6,0,36,0
1753.654507886737,7,5,0,38,0
684.821415683099,22,2,0,11,0
1642.6933520393536,16,6,0,33,0
222.15284217345925,3,4,0,44,0
1693.058131177302,18,5,0,13,0
255.84983600163284,21,3,1,37,0
795.1772938301742,8,2,0,15,0
1594.7934361933276,22,4,1,41,0
300.68493727019876,14,0,0,10,0
459.27353907005033,8,0,0,32,0
736.5738804320073,3,5,1,14,1
1440.3530365556026,20,5,0,47,0
1282.6541181377092,8,0,0,41,0
1388.202940489733,13,3,0,9,0
1085.9061622518448,22,1,0,2,0
504.34631875499855,20,0,0,10,0
692.046291014335,15,5,0,10,0
364.0138358860499,23,5,0,15,0
1816.992672105923,22,3,1,37,0
1167.2001977374748,16,0,1,29,0
802.3019821105162,12,3,0,40,0
924.5496014846212,8,0,0,0,0
1894.6193958840188,14,1,0,37,0
307.5494548290443,6,4,1,49,0
1172.8734342015778,0,0,0,44,0
1012.2714690900475,0,4,0,33,0
1223.297016633861,4,0,0,18,0
37.20225745786018,23,1,1,33,0
1744.3756939793589,8,6,0,35,0
1864.3044466847412,11,5,0,3,0
1130.7012339948287,5,4,0,9,0
1393.6049969299077,12,3,0,16,0
1845.076262973414,7,0,0,15,0
1414.7700299924838,14,5,0,20,0
305.92554678560845,5,0,1,27,0
1153.0004319734596,5,3,0,7,0
1213.8233777193288,3,1,0,28,0
848.8372119334697,10,2,0,5,0
1473.152027013821,20,0,0,29,0
1868.7996625232606,17,6,0,1,0
1851.2114573006459,2,3,0,46,0
902.2279034368601,2,2,0,30,0
227.36285363566975,11,0,0,24,0
1969.6975567257068,20,4,1,22,0
1677.9572748054222,20,5,0,42,0
250.20069972533042,5,5,1,20,0
1841.7629233521272,20,3,0,15,0
1739.9228277621944,5,4,0,3,0
1068.9520075739888,4,1,0,42,1
1182.9595960541135,14,2,0,45,0
798.6064050363904,17,3,1,7,0
110.46851600524063,19,6,1,5,0
671.059286050156,15,0,0,26,0
1605.9040437474248,5,5,0,35,0
10.259413986201114,20,0,1,35,0
667.6648442105973,16,2,1,23,0
796.9392184882956,8,4,1,5,0
1075.253810272908,18,4,0,42,0
1839.7913772091083,17,3,1,32,0
693.3456427375565,22,3,0,1,0
694.5594505905592,4,4,0,40,0
1475.264994971387,5,3,0,15,0
904.9836638387245,11,4,0,37,0
449.9850410570239,10,2,0,8,0
905.4265927492542,15,3,0,4,0
282.5731837392199,19,4,0,9,0
353.5975860259404,16,3,0,29,0
997.23717770622,19,0,0,6,0
838.4319735595913,8,5,0,28,0
1829.776956235132,0,0,0,1,0
725.4254043341496,2,1,1,19,0
1161.5961122058088,20,4,0,3,0
1264.8963115511413,22,1,0,27,0
27.17581872007894,8,4,1,7,0
1327.4112066614045,21,5,0,34,0
356.8938977726331,18,3,1,1,0
1922.179564621441,12,4,0,40,0
298.1767927784728,22,0,1,27,0
829.8336233303204,13,3,0,10,0
171.61398648920908,19,5,1,35,0
1993.7516294400489,18,0,0,8,0
1004.8878256521539,22,3,1,37,0
1191.1746496227674,6,4,0,0,0
135.08587829946654,3,4,0,26,0
1500.1709803279564,11,0,0,2,0
420.60128059807596,22,2,1,38,0
1796.2105245919868,13,4,0,8,0
411.07414132353233,1,2,0,39,0
382.18475360666946,0,3,0,27,0
74.06278602834166,17,2,0,20,0
944.6618232748885,19,0,0,27,0
1130.1174253919703,7,1,0,44,0
132.3515702172764,2,1,1,23,0
1551.2797057733262,5,0,0,17,0
907.1243806613072,21,6,1,8,0
1049.2561483858326,12,1,0,25,0
882.0847311295181,8,0,1,23,0
802.1253586897766,8,4,0,5,0
1119.7210222851274,19,2,0,11,0
311.3252516154943,8,1,0,35,0
364.674332860047,14,4,0,8,0
1723.709456406021,12,1,1,9,0
1892.284808805132,21,3,0,2,0
747.2453232432262,15,0,1,48,0
542.218601613964,1,0,0,28,0
1288.3550869347926,13,4,0,6,0
818.0596080250947,5,6,0,25,0
51.74732496502938,1,3,0,7,0
313.14904213501455,7,2,0,42,0
1432.2284854659476,3,3,1,12,0
1318.1889598783926,20,6,1,34,0
55.1648890144635,23,3,0,18,0
444.72235170396596,13,5,1,45,0
462.9185183795547,10,2,0,21,0
1344.113594453858,23,2,0,15,0
40.401364970973944,13,3,0,14,0
209.11305538716312,11,1,0,1,0
1600.0322546610055,15,5,0,37,0
357.9107794466129,5,1,0,20,0
1305.8394695958975,19,3,0,29,0
477.12737931240633,0,1,0,6,0
199.78334412593097,11,2,0,30,0
487.10120980790873,6,2,0,40,0
1444.8115967794627,7,1,0,40,0
1711.5372397444653,8,2,0,48,0
1660.609509269416,1,0,1,34,0
794.9698757072912,16,2,0,3,0
1336.5021880047216,19,3,0,33,0
410.7636065362261,12,4,1,0,0
587.0023127917655,4,1,0,9,0
1792.7753012237183,9,5,1,29,0
26.990845097961333,11,6,0,31,0
171.93155317808169,16,1,0,2,0
416.56462403690864,20,6,0,9,0
54.03787554376561,5,6,0,8,0
363.6894347445048,2,2,1,16,0
1166.5000803784146,14,2,0,46,0
843.4276766344034,6,4,1,2,0
1785.4507504428727,5,4,0,26,0
1635.0696799151433,3,5,1,34,0
684.2928860440541,18,3,0,3,0
519.5874434291537,4,0,0,3,0
760.0051239263665,2,3,0,48,0
1180.9995900871006,8,5,0,31,0
536.8592180049296,5,1,1,37,0
1248.6736667904188,12,2,0,10,0
819.4138927302896,21,3,0,43,0
1104.5423145231084,19,6,0,38,0
872.816931741498,3,2,0,44,0
589.6370533242934,1,2,0,5,0
1896.9581606173513,3,3,1,34,0
1527.4479825253618,7,3,0,45,0
281.08623835713865,12,6,1,31,0
1737.0674838199277,9,6,1,45,0
975.3749653007777,17,4,1,22,0
1789.2099015612887,8,5,0,41,0
1599.9106566386831,0,5,0,36,0
851.0017954339977,12,6,0,25,0
45.91614733191468,17,0,1,33,0
538.0860414105072,14,6,1,37,0
1083.726795107073,1,4,0,10,0
1267.3229614324684,10,0,0,49,0
516.5174831809713,13,3,1,20,0
279.57279207157546,21,5,0,42,0
1670.025543361799,14,5,0,23,0
1968.8199592264007,13,0,1,14,0
1051.854674423069,15,1,1,2,0
344.1868924107587,22,4,1,1,0
545.3423457122185,14,4,0,6,0
37.762962418386,18,4,0,4,0
1828.6833143144374,8,5,0,44,0
236.38441469739212,4,2,0,39,0
1153.456434552993,4,5,0,28,0
548.8363861537248,10,2,1,40,0
1108.801827029071,19,5,1,31,0
1303.1893563153765,23,3,0,29,0
1659.6538656106961,3,5,0,7,0
413.6361222494458,19,3,0,31,0
22.980661488302474,17,2,0,41,0
1058.9071564726646,2,4,0,1,1
1800.1372650543622,3,2,0,9,0
1747.906265047468,13,0,0,42,0
1195.2287912384463,6,4,1,42,0
1201.4332040068732,7,5,0,36,0
1330.4083124179647,23,5,0,45,0
351.56718596827574,15,5,1,2,0
1828.9094799039947,19,5,0,22,0
838.1222792592541,14,5,1,33,0
766.8939179707454,6,2,0,17,0
1038.3164928603921,16,6,1,32,0
94.88496758333504,21,3,0,32,0
333.4004541434027,21,6,0,16,0
1476.3291992363145,21,2,0,5,0
166.5145371823278,11,1,1,12,0
1206.70106682331,17,6,0,20,0
491.45287025296057,23,2,0,30,0
779.2019324699111,13,4,0,20,0
578.0987798046291,14,5,0,32,0
711.9897602134333,14,2,0,27,0
1438.3727644633068,4,6,1,5,0
594.9463095307269,15,3,1,7,0
1133.2428759534976,4,6,0,12,0
952.6247539960002,1,5,0,33,0
1327.6786595599335,19,6,0,39,0
1873.7226489101913,8,0,0,21,0
1465.4116223232904,21,1,0,0,0
430.6658168029228,8,4,1,12,0
63.33508698750806,3,3,0,0,0
525.2658245553504,14,1,0,9,0
1190.5607834698094,10,2,1,4,0
103.80020115501645,0,1,0,19,0
993.2361281552714,17,5,0,12,0
1194.0888549848614,0,5,1,36,0
669.1535377431047,7,0,0,9,0
1542.053495287898,15,1,0,2,0
214.08990801440984,21,6,0,33,0
151.2004256898817,17,1,0,33,0
1456.649323651003,21,5,0,29,0
991.4871410961907,8,2,0,36,0
1377.1163904590444,11,2,0,3,0
870.2198498688887,18,4,0,33,0
493.55766444497453,17,6,1,31,0
1638.3855330307251,4,6,0,20,0
1599.0323420589896,1,2,1,40,0
1389.6982452379991,6,1,1,23,0
545.0181293226955,9,0,1,8,0
1180.871103071305,14,2,0,40,0
722.5868199831135,6,6,0,23,0
184.07256457994166,4,6,0,24,0
1834.7098373490232,14,5,1,35,0
274.50044320700385,19,5,0,7,0
1900.524470287784,19,4,1,49,0
892.5655401429535,14,4,0,40,0
371.08072474840066,9,1,0,28,0
1084.2599938093379,23,2,0,24,0
1746.0187259169402,13,2,0,34,0
1464.7175479327127,9,4,0,37,0
1613.315734575038,16,2,1,27,0
1317.907950054724,20,1,0,18,0
1384.8608524711872,13,0,0,31,0
1698.5421074790734,1,5,0,36,0
500.0863497095127,15,1,0,48,0
979.3605023226378,12,2,0,27,0
443.19767419738486,8,1,1,34,0
1975.3483479852973,6,5,1,7,0
1888.17462003354,15,3,1,40,0
79.81419592564329,9,6,0,22,0
1411.4447698588613,23,5,0,39,0
1850.571386513916,21,6,1,45,0
361.97011490953975,8,5,0,22,0
1136.3225158747064,21,3,0,31,0
1831.0611068784956,22,2,1,9,0
68.85801119301189,6,2,1,16,0
1395.143114226433,15,0,0,34,0
595.400665737729,8,5,0,34,0
1848.8679945576844,23,1,0,2,0
1942.14543208557,16,0,0,35,0
1888.5887117377545,19,2,0,28,0
948.9542190982701,6,2,0,48,0
1724.2232593276376,10,4,0,45,0
1689.2542476716058,7,0,1,26,0
638.881846013268,6,2,1,30,0
1658.002032827204,18,3,0,33,0
74.97826179626975,19,6,0,11,0
1192.943487085624,11,4,0,36,0
460.7876657381184,6,1,0,24,0
242.01320466878033,7,6,0,1,0
154.8294500567891,6,4,1,29,0
1392.8812629804013,5,5,0,43,0
680.4100525723642,8,5,0,8,0
1449.808776285994,12,1,0,22,0
131.6473252570858,6,3,0,8,0
631.2653853233901,7,1,0,19,0
1079.443093458299,21,0,0,0,0
1581.655606513088,16,6,0,38,0
638.1862533612077,16,1,0,22,0
1252.156861497581,15,1,0,17,0
1772.069518724138,21,4,0,41,0
1232.1105131764268,1,3,0,31,0
466.68599003251387,7,1,1,46,0
49.777162331519506,16,0,0,8,0
1740.3276489279588,12,4,1,10,0
43.51755228992389,17,3,0,0,0
1749.5286436957147,23,3,0,10,0
1058.3453309203967,21,2,0,32,0
1878.1963293272795,9,5,0,29,0
1597.767688311557,1,6,0,4,0
1995.8702869561416,1,0,0,49,0
702.0729190879686,13,5,1,0,0
1534.6093895733227,15,4,0,9,0
804.4598963048751,6,4,0,12,0
960.2713649875138,20,0,0,26,0
1255.3834209735219,20,3,0,7,0
1747.4805512584912,23,1,1,27,0
1968.182854929391,11,0,1,44,0
1536.778554315172,22,4,0,1,0
836.1157975525002,13,5,0,11,0
843.2926475518633,3,6,1,26,0
1475.427020876194,3,0,0,12,0
478.31551439083637,17,3,0,21,0
221.83775214965792,2,6,1,39,0
709.8896931239123,0,6,0,14,0
575.1907443165094,16,6,0,30,0
593.3199327915241,6,2,1,6,0
467.98189434876997,15,6,1,38,0
85.14428608308741,4,2,1,48,0
36.72999553209421,18,1,0,34,0
1975.457057082327,6,1,1,6,0
856.1184943379889,13,6,1,11,0
769.2689676722036,1,3,1,13,0
1359.6149181034466,2,5,0,33,0
1472.5197422794577,23,1,1,38,1
1899.9724067165005,15,2,0,47,0
1572.9036838166885,7,3,0,8,0
179.73259362220676,17,6,0,32,0
835.7439707940717,14,3,1,11,0
1758.3574968167673,6,3,1,33,0
1889.5193125605292,8,0,1,26,0
935.3356209884896,5,5,0,21,0
1227.2093670322047,17,6,0,17,0
334.9008582380584,17,5,0,45,0
1982.3460836478162,23,1,1,43,0
464.11173106550336,13,5,0,17,0
1885.5208164961161,13,4,1,36,0
1299.6436513357446,13,2,0,6,0
1215.8658529628394,3,1,1,3,0
1025.8643335220006,3,6,0,44,0
462.1089536237996,14,5,0,15,0
353.879535979011,14,2,1,21,0
441.7519319312805,17,6,1,47,0
373.6900860263648,13,6,0,35,0
1559.38936265994,0,1,0,19,0
700.9003930742934,9,4,1,30,0
116.62751045022934,19,2,0,32,0
1938.2361576514818,9,4,1,12,0
1767.687984041888,9,2,0,19,0
1855.5768141072308,23,0,1,40,0
1989.8207374702242,1,6,0,41,0
348.6166031897551,7,0,1,37,0
793.0877957864149,0,2,0,21,0
1516.7187129324786,0,2,0,38,0
1398.3574373903912,2,4,0,22,1
308.63791677337025,6,6,1,47,0
1631.850416856245,8,5,1,48,0
449.65670310148465,15,6,0,32,0
448.41141203042355,4,3,0,40,0
589.5665448054674,1,2,1,29,1
1186.2869297485647,22,1,1,13,0
1160.5923294677846,10,1,0,46,0
183.88218795811198,17,1,1,35,0
1755.0442643981303,18,0,1,7,0
531.9344851348234,12,5,0,46,0
259.90032764432556,23,4,0,21,0
1777.6074116580853,10,5,0,3,0
1911.347344961277,19,0,1,34,0
1724.3931069136358,18,5,0,7,0
1619.2226333750314,16,5,1,33,0
1310.8287192974044,4,6,0,21,0
1102.1638838476695,12,1,1,24,0
174.88653306290885,19,2,1,24,0
817.4979729283267,0,1,0,39,0
746.0043455076157,9,5,0,39,0
520.2478137368921,7,2,0,16,0
1447.1168072634814,23,6,1,15,0
992.2555944224629,7,4,1,47,0
163.01138559938823,18,3,0,47,0
441.14622069767285,5,2,0,38,0
1366.8342685555322,11,0,0,14,0
153.18558812111007,6,1,0,16,0
1702.5626211834885,15,6,0,34,0
990.7979075009347,8,6,0,32,0
961.6925680759693,20,1,0,39,0
1185.2231615343758,21,5,0,38,0
1649.5372508843732,9,5,0,17,0
696.270606596484,9,5,1,29,0
1356.354288965568,9,6,0,22,0
1772.7202092746124,3,5,0,36,1
534.7895120686733,15,1,0,46,0
1757.3813427239609,0,2,0,6,0
1595.0546171922492,16,4,1,9,0
1317.2452174821926,20,2,0,15,0
1701.3128764593896,13,0,0,27,0
1734.7211077186448,18,1,0,22,0
1417.0175904533546,20,2,0,33,0
1674.1896433989805,20,1,0,17,0
1906.3215950912845,4,6,0,46,1
1360.6014027488404,13,0,0,22,0
1237.6041450521534,7,6,1,19,0
1505.6805624757249,20,3,0,30,0
318.05160548085433,20,3,0,13,0
1761.8606476386578,8,3,1,22,0
1743.8152119627186,7,1,0,1,0
59.465318786083735,12,2,1,28,0
1651.8076843789606,16,1,1,49,0
258.61086507941695,18,6,0,8,0
670.9025896640246,6,4,0,32,0
1487.273004326924,16,6,0,47,0
322.3590322005681,0,2,1,43,0
1636.1160812140054,4,6,0,11,0
1664.436221737526,5,6,1,18,0
1015.4279997879115,1,0,1,41,0
13.765357561950326,15,5,1,19,0
574.7892282166506,21,3,1,36,0
1234.2369098331087,4,2,1,30,0
1962.3911698768195,4,2,1,34,0
1263.99524050632,11,3,0,40,0
520.3473585472555,2,6,1,20,0
1268.377400496123,15,0,1,46,0
1080.430774051995,5,1,0,45,0
1559.9109449071361,14,1,0,42,0
214.85429701508986,14,6,0,12,0
1522.294777101554,15,6,0,38,0
1082.9918907735444,19,5,0,26,0
1926.0210157141303,12,2,0,24,0
684.4024599113335,11,3,1,1,0
1265.6111643747622,9,6,0,34,0
1864.124182914525,13,6,1,7,0
205.91694625336783,1,4,0,32,0
1874.5197459856658,2,0,0,24,0
1376.083558879326,8,1,0,20,0
136.60628115123865,10,0,0,35,0
602.6261703266857,10,0,1,12,0
1416.636005201918,21,5,1,45,0
135.63385233607463,9,0,1,8,0
1164.7587498923704,13,3,0,34,0
692.4202308489605,8,5,1,45,0
1242.2101200171867,19,6,0,35,0
92.43832559121319,20,3,0,48,0
1743.2020754986002,9,5,1,46,0
1947.0044493856165,21,3,1,43,0
1937.7868327160973,8,5,0,45,0
1499.5540116541065,4,5,1,9,0
261.0423940211333,7,2,1,4,0
1516.7681286621162,10,3,0,30,0
50.14924600114422,0,2,0,23,0
45.22497950646551,20,6,1,31,0
647.8968280799329,9,5,1,48,0
977.7977376189268,0,1,0,48,0
1541.0444281977786,21,5,0,2,0
1366.9074578364039,6,1,0,15,0
892.3595100471199,13,1,0,40,0
547.97970589705,4,1,0,48,0
1994.2518758152646,16,1,0,19,0
852.9364231697099,21,3,0,43,0
903.3226616350213,20,4,1,23,0
328.0840185621467,5,3,1,33,0
1589.8242879511088,15,6,1,47,0
1387.6707693371957,10,4,1,22,0
442.31845596473204,9,3,1,37,0
165.67971018606954,14,6,0,1,0
1361.3181048473514,6,1,1,40,0
1309.3679173479893,22,0,0,4,0
547.2457944694204,1,5,0,17,0
1901.7762609385702,11,4,0,49,0
302.96472567001956,18,0,0,28,0
865.2372672841612,11,1,0,9,0
1887.28822441503,15,4,1,41,0
840.0349065353184,5,0,0,41,0
1277.413369380507,2,3,1,49,0
795.7912015276257,1,6,0,15,0
549.1561894949914,19,1,1,22,0
1967.9713182716966,4,3,0,29,0
819.258678623771,10,3,0,5,0
1788.3043081545898,2,1,0,43,0
460.6792571762813,2,4,0,35,0
426.99630334614153,21,5,0,19,0
63.23703168613821,4,2,0,15,0
1303.6819839263942,21,2,0,27,0
737.6841611037985,22,5,0,25,0
1728.8521414294344,10,1,1,21,0
946.9466034764228,2,2,0,10,0
1936.4186624015288,12,5,0,0,0
371.86550589053917,20,0,1,4,0
1737.3777127432659,7,5,0,48,0
1553.4171087306918,19,4,0,42,0
1542.07276744346,9,6,0,45,0
1689.7216730056584,1,5,0,40,0
1522.2869578950547,3,3,0,41,0
1252.8144229411994,17,3,0,35,0
263.35851048709276,18,6,0,1,0
66.01983280301258,3,1,1,5,0
1841.774847783558,19,3,1,26,0
1233.6839787269553,8,0,1,25,0
1593.2780446613765,15,5,0,34,0
963.5631806735876,5,6,0,12,0
1670.3125724345866,3,0,0,11,1
251.24639861289833,8,1,0,17,0
1371.4450091707138,12,3,0,37,0
861.1814839040259,8,6,1,41,0
401.8489286739731,5,2,0,5,0
983.6974989361323,20,5,0,27,0
129.35366521319304,18,2,0,27,0
1164.3608324268832,13,4,1,24,0
538.7178154657603,20,1,0,4,0
1595.320642173739,14,4,0,14,0
621.413555888224,2,2,1,46,0
910.9850780145206,4,2,0,43,0
24.22945927629317,20,2,0,8,0
145.8213287013232,17,4,1,44,0
785.5946192569629,13,6,1,47,0
960.3977305995298,15,1,0,1,0
1200.441075690488,13,5,0,48,0
584.0334948398971,8,6,0,8,0
1390.2687903669585,14,5,0,25,0
1720.38467198122,6,0,0,22,0
1559.9221267978062,13,0,1,27,0
80.19803187136593,5,2,0,5,0
961.5333875684,20,1,0,3,0
210.75542665793157,14,1,0,29,0
484.8479867091924,19,3,0,46,0
1973.3385239410256,7,3,0,17,0
285.8485902601249,1,6,0,29,0
998.2774187492607,7,4,1,26,0
1236.69331290192,0,3,0,43,0
1405.2274761176639,16,6,0,30,0
1119.7377182903413,18,5,0,43,0
20.531923990948133,4,5,0,48,0
653.5961551797398,21,6,0,38,0
1035.9055751260382,19,4,1,29,0
176.64513179052187,15,0,1,36,0
701.9032354871523,6,2,0,11,0
67.37301447394177,6,1,1,16,0
158.07841581288648,17,0,0,33,0
794.4496291269905,17,6,0,27,0
266.29879233207765,1,5,0,3,0
1135.5141556748547,14,0,0,33,0
1379.2404733053943,13,4,0,45,0
1601.3728115190565,17,2,0,13,0
401.1003382453754,8,5,0,12,0
335.79768193588046,13,4,0,48,0
210.0311128284661,4,6,0,48,0
767.5765696622193,22,0,0,49,1
1413.2449772473153,7,1,1,2,0
64.14070350645844,4,3,0,20,0
1872.488280241136,10,4,0,15,0
104.89059601929335,4,5,0,37,0
1083.05137426684,16,0,1,25,0
1418.411978382382,21,3,0,5,0
1742.0672783684251,3,3,1,17,0
1428.4597773327232,14,0,0,40,0
1603.6544380565138,18,2,1,49,0
679.5609348930693,21,0,0,5,0
1629.8354023792779,1,5,0,40,0
161.14957792296562,23,6,0,49,0
1789.7384954649947,16,1,0,24,0
1095.6371599313188,11,5,0,47,0
1634.7782421550248,23,6,0,23,0
905.184250752082,16,3,0,29,0
1287.5118126978534,9,1,0,22,0
1053.2789192112903,17,4,1,44,0
1463.4474539889084,18,3,1,42,0
164.17833407914856,17,2,0,7,0
121.64381589713703,12,0,0,48,0
494.9593647862827,13,4,0,8,0
319.9298155462635,23,5,1,5,0
1743.6953496178112,15,1,1,32,0
439.20876072873057,17,4,1,32,0
1951.7546463824435,17,2,0,44,0
674.4546877504425,15,0,1,6,0
365.0537134617099,16,4,1,41,0
1579.6073157778158,6,5,0,17,0
1317.7568432262512,11,1,1,5,0
996.8932371898248,1,4,0,44,0
1111.171738324325,9,0,0,36,0
1438.6843547662554,4,5,1,20,0
457.68102792126615,20,4,0,25,0
1992.6714981974271,2,1,1,14,0
1949.6115311314195,18,0,0,43,0
1301.0010470075267,12,2,1,29,0
399.88535940736114,11,2,0,10,0
1360.7762566201513,2,3,1,7,0
145.3246195493725,5,4,1,4,0
62.27435190940632,13,1,0,7,0
516.1080941339161,3,4,0,4,0
925.7832905218933,12,0,1,9,0
1736.6767383113527,18,3,0,14,0
1454.6109704628498,17,1,0,37,0
1485.670335878762,2,4,0,49,0
851.5611755617026,19,1,1,2,0
692.5240501013789,5,0,0,40,0
742.7064872062208,15,3,1,9,0
1975.3114779083796,19,1,1,6,0
81.17827363355248,23,0,0,23,0
1734.1959607487747,2,2,0,25,0
1157.7721417362145,11,1,1,33,0
877.7922229599914,18,3,1,7,0
1450.7900631698578,18,6,0,38,0
973.851213907981,23,5,1,4,0
1746.9730529252395,3,5,0,35,0
1801.5030261585057,0,1,0,42,0
844.0201328200374,1,1,1,25,0
554.3787666728681,12,0,0,9,0
1185.108306858131,12,4,0,32,0
1824.8143278877653,1,5,1,35,0
422.1137158223275,18,4,0,30,0
1246.310200543402,21,5,0,37,0
1263.4888799649486,23,1,0,49,0
1466.4929318081467,15,3,0,24,0
264.00380256939235,11,3,0,44,0
1431.934104399495,0,6,1,12,0
1818.1560088106164,8,5,0,0,0
360.1865346316137,16,5,1,35,0
475.8491065228314,9,0,1,35,0
1942.8187929892376,17,1,1,49,0
362.77292846627006,18,1,0,23,0
1708.9158016457886,6,6,0,26,0
985.0634350396216,18,4,0,17,0
495.2149177319509,23,0,1,49,0
1741.6290526437504,14,2,0,46,0
891.1652047503283,8,3,0,49,0
1030.1198905054507,9,3,0,14,0
719.1075054301316,22,1,1,16,0
1186.30875201842,19,6,0,28,0
327.8842212974605,19,0,1,4,0
782.7719917668696,3,2,0,10,0
1938.8552323482397,5,3,0,15,0
517.008731969554,3,0,0,33,0
1313.816592418043,4,2,0,16,0
651.0549383851651,8,5,1,32,0
1547.1727782475148,11,1,0,49,0
262.6164477759813,22,4,0,48,0
1939.6722691120108,7,3,1,30,0
908.1252932258949,20,3,0,17,0
472.86487622958145,4,2,1,24,0
147.9199979126953,10,4,0,4,0
340.34605226999395,22,5,0,29,0
1040.0281231634792,10,0,0,44,0
674.6693496861413,12,1,1,22,0
1657.9378483993364,13,0,0,37,0
862.34415979995,7,2,1,44,0
498.17983090267217,17,3,1,17,0
1234.672828221456,18,5,1,31,0
1413.847656554006,11,3,1,29,0
334.91677389399877,11,0,0,28,0
336.070813360347,17,5,0,35,0
74.3061824401524,9,6,0,8,0
1473.0676281162155,6,1,0,22,0
1327.9452507159883,17,2,0,2,0
949.787120623878,11,1,0,21,0
1688.496727489425,13,2,0,39,0
1611.5346357471562,14,1,0,44,0
1171.1233744291076,15,6,0,30,0
1736.674289746004,1,0,0,21,0
412.47657886349975,17,4,0,10,0
224.72731917605802,11,5,0,41,0
540.2294734224622,15,2,0,42,0
758.2524941170644,3,0,1,2,1
1062.807886474063,19,3,0,13,0
1873.274778897628,16,3,1,45,0
79.64773779635078,17,1,0,18,0
245.09771810604357,2,3,0,30,0
904.9458575385871,22,4,0,35,0
1867.8161600382819,9,2,0,31,0
632.9960538485243,0,1,0,25,0
1014.9623825680965,5,2,1,0,0
84.1041452417338,2,2,1,1,0
297.5380587232156,18,6,1,5,0
1973.273615794735,3,0,0,44,0
1930.272274175655,19,3,0,13,0
10.875021887884822,22,5,0,27,0
1903.6717590610547,2,2,0,32,0
1278.6007556931852,7,4,1,24,0
1735.9686707455242,7,6,0,39,0
910.0249714120844,6,4,1,17,0
1031.6764611299213,1,5,0,45,0
978.2043139335834,20,3,0,33,0
1334.0616508346625,5,3,1,11,0
280.1628582578695,15,1,1,26,0
60.91720615548323,9,1,0,23,0
616.5519532407907,3,1,0,32,0
1409.6568447105567,12,3,0,14,0
404.50505079377376,9,2,0,42,0
1347.1914342165096,20,0,1,31,0
1939.8541801684337,13,5,0,49,0
188.70753086304737,8,6,0,16,0
1345.5316343320274,10,5,0,34,0
888.0566883898377,22,5,0,46,0
1736.4163665006333,17,1,0,44,0
355.12242910532444,10,0,1,34,0
1385.559278500103,16,4,0,12,0
1676.3924640065723,1,3,1,8,0
1889.2838247285724,2,4,0,9,0
1366.812808551002,10,1,1,0,0
994.8523532528462,17,2,1,33,0
1236.0766331622265,2,6,0,45,0
1737.9410639729576,14,6,0,36,0
1141.6488835310206,10,1,0,24,0
61.74373233397689,10,0,0,21,0
1861.9664423184486,19,6,1,9,0
1379.3639753120908,10,1,0,25,0
